date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2018-09-23,32,19,0.0,11.6,7,95,06:27 PM,05:12 AM,06:41 AM,06:47 PM,5,25,25,25,29,4,29,0.0,1010,32,10,269,18,california
2018-09-24,31,17,0.0,11.6,7,100,06:59 PM,06:09 AM,06:41 AM,06:46 PM,-0,23,23,24,23,2,23,0.0,1010,31,10,267,13,california
2018-09-25,32,17,0.0,11.6,7,100,07:30 PM,07:07 AM,06:42 AM,06:44 PM,-1,23,23,24,16,0,20,0.0,1013,32,10,226,10,california
2018-09-26,33,19,0.0,11.6,7,83,08:02 PM,08:06 AM,06:43 AM,06:43 PM,-4,25,25,26,19,0,15,0.0,1014,33,10,194,12,california
2018-09-27,34,19,0.0,11.6,7,75,08:36 PM,09:07 AM,06:44 AM,06:41 PM,2,26,26,27,20,4,22,0.0,1012,34,10,240,11,california
2018-09-28,34,21,0.0,11.6,7,68,09:14 PM,10:08 AM,06:44 AM,06:40 PM,4,25,25,26,24,14,26,0.0,1010,34,10,249,16,california
2018-09-29,29,17,0.0,11.6,6,60,09:56 PM,11:11 AM,06:45 AM,06:38 PM,3,21,21,22,27,1,32,0.0,1011,29,10,245,18,california
2018-09-30,29,14,0.0,11.6,6,52,10:44 PM,12:14 PM,06:46 AM,06:37 PM,2,21,21,21,27,3,32,0.0,1011,29,10,242,18,california
2018-10-01,29,17,0.0,11.6,7,51,11:38 PM,01:17 PM,06:47 AM,06:35 PM,8,23,23,23,19,10,38,0.0,1010,29,10,233,12,california
2018-10-02,27,18,0.0,11.6,5,43,No moonrise,02:15 PM,06:47 AM,06:34 PM,11,22,22,22,24,18,53,1.7,1010,27,10,234,18,california
2018-10-03,23,15,0.0,11.6,4,36,12:37 AM,03:10 PM,06:48 AM,06:33 PM,10,18,18,18,30,14,60,1.8,1012,23,10,240,21,california
2018-10-04,22,13,0.0,11.6,5,29,01:42 AM,04:00 PM,06:49 AM,06:31 PM,8,17,18,17,32,7,58,0.0,1013,22,10,255,23,california
2018-10-05,23,12,0.0,11.6,5,21,02:50 AM,04:44 PM,06:50 AM,06:30 PM,7,17,18,17,19,6,54,0.0,1014,23,10,264,13,california
2018-10-06,21,13,0.0,11.6,5,14,03:59 AM,05:25 PM,06:51 AM,06:28 PM,6,16,16,16,34,7,53,0.0,1009,21,10,287,26,california
2018-10-07,22,10,0.0,11.6,5,7,05:07 AM,06:02 PM,06:51 AM,06:27 PM,2,16,16,16,17,5,46,0.0,1009,22,10,228,10,california
2018-10-08,23,9,0.0,11.6,5,0,06:14 AM,06:38 PM,06:52 AM,06:26 PM,-2,16,16,16,14,2,31,0.0,1010,23,10,246,8,california
2018-10-09,24,12,0.0,11.6,5,0,07:20 AM,07:13 PM,06:53 AM,06:24 PM,2,17,17,17,27,3,36,0.0,1009,24,10,252,18,california
2018-10-10,22,11,0.0,11.6,5,0,08:24 AM,07:49 PM,06:54 AM,06:23 PM,5,16,17,16,22,6,49,0.0,1009,22,10,241,15,california
2018-10-11,21,10,0.0,11.6,5,7,09:28 AM,08:26 PM,06:55 AM,06:22 PM,4,15,15,15,13,5,52,0.0,1010,21,10,218,8,california
2018-10-12,24,14,0.0,11.6,6,15,10:28 AM,09:07 PM,06:56 AM,06:20 PM,2,19,19,19,31,21,34,0.0,1011,24,10,83,20,california
2018-10-13,24,14,0.0,11.6,6,22,11:27 AM,09:50 PM,06:56 AM,06:19 PM,3,18,18,18,21,10,37,0.4,1010,24,10,248,14,california
2018-10-14,23,12,0.0,11.6,5,29,12:21 PM,10:36 PM,06:57 AM,06:18 PM,-1,17,18,17,22,1,33,0.0,1014,23,10,166,13,california
2018-10-15,19,9,0.0,11.6,5,36,01:12 PM,11:25 PM,06:58 AM,06:17 PM,-16,13,14,13,24,0,13,0.0,1020,19,10,80,16,california
2018-10-16,22,8,0.0,11.6,5,44,01:59 PM,No moonset,06:59 AM,06:15 PM,-13,14,14,14,15,0,14,0.0,1019,22,10,151,9,california
2018-10-17,21,8,0.0,11.1,5,51,02:41 PM,12:16 AM,07:00 AM,06:14 PM,-6,14,14,14,12,2,25,0.0,1019,21,10,193,8,california
2018-10-18,23,9,0.0,11.1,5,58,03:19 PM,01:10 AM,07:01 AM,06:13 PM,-4,16,15,16,10,0,28,0.0,1019,23,10,215,6,california
2018-10-19,25,10,0.0,11.1,5,66,03:54 PM,02:05 AM,07:02 AM,06:12 PM,-4,17,17,17,17,0,25,0.0,1019,25,10,97,11,california
2018-10-20,24,12,0.0,11.1,6,73,04:27 PM,03:01 AM,07:02 AM,06:10 PM,-5,18,18,18,20,2,20,0.0,1016,24,10,157,12,california
2018-10-21,25,14,0.0,11.1,6,80,04:59 PM,03:58 AM,07:03 AM,06:09 PM,-1,19,19,19,18,7,25,0.0,1013,25,10,223,10,california
2018-10-22,24,13,0.0,11.0,6,87,05:30 PM,04:56 AM,07:04 AM,06:08 PM,-0,18,18,18,18,4,29,0.0,1013,24,10,225,10,california
2018-10-23,25,13,0.0,10.1,5,95,06:02 PM,05:55 AM,07:05 AM,06:07 PM,0,19,19,19,18,23,29,0.0,1013,25,10,247,9,california
2018-10-24,26,14,0.0,11.0,6,100,06:35 PM,06:56 AM,07:06 AM,06:06 PM,-1,19,19,19,23,5,27,0.0,1015,26,10,269,12,california
2018-10-25,26,13,0.0,11.0,6,100,07:13 PM,07:58 AM,07:07 AM,06:05 PM,1,19,19,19,18,4,31,0.0,1017,26,10,224,10,california
2018-10-26,28,13,0.0,11.0,6,84,07:54 PM,09:03 AM,07:08 AM,06:04 PM,-1,20,20,20,13,0,27,0.0,1018,28,10,228,7,california
2018-10-27,30,14,0.0,10.9,6,76,08:40 PM,10:07 AM,07:09 AM,06:02 PM,-0,21,21,22,16,0,26,0.0,1016,30,10,238,8,california
2018-10-28,29,15,0.0,10.9,6,69,09:33 PM,11:11 AM,07:10 AM,06:01 PM,1,20,20,21,26,7,28,0.0,1016,29,10,273,14,california
2018-10-29,24,12,0.0,10.9,5,62,10:31 PM,12:12 PM,07:11 AM,06:00 PM,5,16,17,16,35,5,47,0.0,1015,24,10,281,20,california
2018-10-30,19,9,0.0,8.7,5,54,11:34 PM,01:08 PM,07:12 AM,05:59 PM,-1,13,13,13,14,0,40,0.0,1016,19,10,261,8,california
2018-10-31,18,6,0.0,8.7,4,51,No moonrise,01:59 PM,07:13 AM,05:58 PM,-8,12,12,12,10,7,27,0.0,1019,18,10,117,7,california
2018-11-01,21,8,0.0,8.7,5,34,12:40 AM,02:43 PM,07:13 AM,05:57 PM,-3,15,15,15,9,1,30,0.0,1020,21,10,229,6,california
2018-11-02,25,10,0.0,8.7,5,26,01:47 AM,03:24 PM,07:14 AM,05:56 PM,-1,17,17,17,18,3,33,0.0,1019,25,10,244,10,california
2018-11-03,23,11,0.0,8.7,5,19,02:53 AM,04:01 PM,07:15 AM,05:56 PM,-2,17,17,17,14,2,29,0.0,1017,23,10,225,8,california
2018-11-04,25,11,0.0,8.7,6,11,03:59 AM,04:35 PM,07:16 AM,05:55 PM,-2,18,18,18,18,12,28,0.0,1015,25,10,228,10,california
2018-11-05,24,12,0.0,8.7,5,4,05:04 AM,05:10 PM,07:17 AM,05:54 PM,-0,17,17,17,17,0,31,0.0,1011,24,10,286,9,california
2018-11-06,22,11,0.0,8.7,5,0,06:08 AM,05:45 PM,07:18 AM,05:53 PM,1,16,16,16,12,0,38,0.0,1014,22,10,221,7,california
2018-11-07,24,10,0.0,8.7,5,0,07:11 AM,06:21 PM,07:19 AM,05:52 PM,-3,15,16,15,24,2,29,0.0,1015,24,10,283,14,california
2018-11-08,18,8,0.0,8.7,4,0,08:13 AM,07:00 PM,07:20 AM,05:51 PM,-9,11,12,11,25,0,25,0.0,1018,18,10,112,16,california
2018-11-09,18,3,0.0,8.7,4,4,09:13 AM,07:42 PM,07:21 AM,05:50 PM,-15,9,10,9,18,0,18,0.0,1021,18,10,94,11,california
2018-11-10,19,3,0.0,8.7,4,11,10:10 AM,08:27 PM,07:22 AM,05:50 PM,-14,10,11,10,14,0,18,0.0,1016,19,10,238,7,california
2018-11-11,16,5,0.0,8.7,4,19,11:04 AM,09:15 PM,07:23 AM,05:49 PM,-13,8,9,8,18,0,21,0.0,1020,16,10,126,11,california
2018-11-12,16,2,0.0,8.7,4,26,11:53 AM,10:06 PM,07:24 AM,05:48 PM,-15,7,8,7,14,0,21,0.0,1027,16,10,125,9,california
2018-11-13,15,3,0.0,7.1,3,34,12:37 PM,11:00 PM,07:25 AM,05:48 PM,-15,7,8,7,13,35,19,0.0,1030,15,10,90,8,california
2018-11-14,17,6,0.0,8.7,4,41,01:17 PM,11:54 PM,07:26 AM,05:47 PM,-13,10,10,10,14,26,19,0.0,1025,17,10,100,8,california
2018-11-15,18,5,0.0,8.7,4,49,01:53 PM,No moonset,07:27 AM,05:46 PM,-11,11,11,11,6,10,23,0.0,1020,18,10,228,4,california
2018-11-16,19,6,0.0,8.7,4,56,02:26 PM,12:49 AM,07:28 AM,05:46 PM,-8,12,12,12,10,22,26,0.0,1016,19,10,196,5,california
2018-11-17,20,7,0.0,8.7,4,64,02:58 PM,01:45 AM,07:29 AM,05:45 PM,-11,12,13,12,14,19,20,0.0,1016,20,10,269,8,california
2018-11-18,18,7,0.0,8.7,4,72,03:29 PM,02:42 AM,07:30 AM,05:45 PM,-7,12,12,12,18,20,25,0.0,1019,18,10,114,11,california
2018-11-19,17,7,0.0,7.1,3,79,04:00 PM,03:40 AM,07:31 AM,05:44 PM,-8,11,12,11,24,33,25,0.0,1019,17,10,38,14,california
2018-11-20,17,7,0.0,8.7,4,87,04:32 PM,04:39 AM,07:32 AM,05:44 PM,-12,10,11,10,17,5,20,0.0,1017,17,10,112,9,california
2018-11-21,16,4,0.0,8.7,4,94,05:08 PM,05:42 AM,07:33 AM,05:43 PM,-2,10,10,10,12,17,44,0.0,1018,16,10,222,8,california
2018-11-22,16,7,0.0,8.7,4,100,05:47 PM,06:46 AM,07:34 AM,05:43 PM,3,9,11,9,32,10,61,0.0,1020,16,10,262,21,california
2018-11-23,17,6,0.0,8.7,4,100,06:32 PM,07:53 AM,07:35 AM,05:42 PM,3,8,11,8,38,12,60,0.0,1019,17,10,274,23,california
2018-11-24,16,7,0.0,8.7,4,83,07:24 PM,08:59 AM,07:36 AM,05:42 PM,6,10,11,10,24,4,71,0.0,1014,16,10,285,15,california
2018-11-25,15,5,0.0,8.7,4,76,08:22 PM,10:04 AM,07:37 AM,05:42 PM,0,9,10,9,14,11,55,0.0,1018,15,10,94,8,california
2018-11-26,15,5,0.0,7.1,3,68,09:26 PM,11:04 AM,07:38 AM,05:41 PM,-7,9,10,9,10,15,33,0.0,1022,15,10,160,6,california
2018-11-27,19,5,0.0,8.7,3,60,10:32 PM,11:57 AM,07:39 AM,05:41 PM,-8,12,12,12,16,34,26,0.0,1018,19,10,156,9,california
2018-11-28,18,8,0.0,8.7,4,53,11:40 PM,12:44 PM,07:40 AM,05:41 PM,2,11,12,11,29,20,50,0.0,1012,18,10,261,18,california
2018-11-29,13,9,0.0,8.7,3,45,No moonrise,01:26 PM,07:40 AM,05:41 PM,5,8,11,8,42,40,68,4.4,1006,13,10,231,31,california
2018-11-30,11,6,0.0,8.7,3,38,12:46 AM,02:03 PM,07:41 AM,05:40 PM,2,5,8,5,35,5,65,0.0,1012,11,10,268,24,california
2018-12-01,10,3,0.0,8.7,3,36,01:51 AM,02:38 PM,07:42 AM,05:40 PM,-1,4,7,4,31,10,60,0.0,1014,10,10,274,23,california
2018-12-02,7,1,0.0,8.7,3,29,02:55 AM,03:12 PM,07:43 AM,05:40 PM,-5,3,5,3,16,5,51,0.0,1018,7,10,256,10,california
2018-12-03,9,1,0.0,8.7,3,22,03:58 AM,03:45 PM,07:44 AM,05:40 PM,-7,3,5,3,16,18,45,0.0,1022,9,10,104,10,california
2018-12-04,10,4,0.0,8.7,3,15,05:00 AM,04:19 PM,07:45 AM,05:40 PM,-10,4,7,4,32,15,29,0.0,1019,10,10,45,21,california
2018-12-05,9,5,0.0,8.7,2,7,06:01 AM,04:56 PM,07:46 AM,05:40 PM,-6,5,7,5,23,52,38,2.9,1014,9,7,38,17,california
2018-12-06,7,5,0.0,5.4,2,0,07:01 AM,05:36 PM,07:47 AM,05:40 PM,1,2,6,2,31,70,70,17.0,1015,7,8,47,23,california
2018-12-07,12,6,0.0,8.7,3,0,08:00 AM,06:19 PM,07:47 AM,05:40 PM,3,7,9,7,11,26,67,0.1,1020,12,10,112,8,california
2018-12-08,13,6,0.0,8.7,3,0,08:55 AM,07:07 PM,07:48 AM,05:40 PM,1,9,9,9,8,27,59,0.0,1025,13,10,109,5,california
2018-12-09,13,7,0.0,8.7,3,7,09:47 AM,07:57 PM,07:49 AM,05:40 PM,-0,9,10,9,14,30,48,0.0,1025,13,10,83,9,california
2018-12-10,13,8,0.0,8.7,4,14,10:33 AM,08:50 PM,07:50 AM,05:40 PM,1,10,11,10,14,38,52,0.0,1020,13,10,51,9,california
2018-12-11,15,7,0.0,8.7,4,21,11:15 AM,09:44 PM,07:50 AM,05:41 PM,-2,10,11,10,17,6,44,0.0,1020,15,10,107,10,california
2018-12-12,14,6,0.0,8.7,4,29,11:52 AM,10:38 PM,07:51 AM,05:41 PM,0,9,10,9,20,11,52,0.0,1021,14,10,242,11,california
2018-12-13,12,6,0.0,8.7,4,36,12:26 PM,11:34 PM,07:52 AM,05:41 PM,-5,8,9,8,17,4,38,0.0,1026,12,10,82,10,california
2018-12-14,12,7,0.0,7.0,3,43,12:58 PM,No moonset,07:52 AM,05:41 PM,-11,8,9,8,15,38,23,0.0,1022,12,10,47,8,california
2018-12-15,14,5,0.0,8.7,4,51,01:28 PM,12:29 AM,07:53 AM,05:42 PM,-9,9,10,9,10,1,27,0.0,1020,14,10,53,6,california
2018-12-16,15,6,0.0,8.7,4,58,01:58 PM,01:26 AM,07:54 AM,05:42 PM,-8,11,11,11,13,11,26,0.0,1020,15,10,100,7,california
2018-12-17,15,9,0.0,8.7,3,65,02:29 PM,02:23 AM,07:54 AM,05:42 PM,2,10,11,10,23,27,55,0.5,1020,15,10,265,15,california
2018-12-18,14,6,0.0,8.7,4,72,03:02 PM,03:23 AM,07:55 AM,05:43 PM,3,9,10,9,10,10,65,0.0,1023,14,10,273,6,california
2018-12-19,15,6,0.0,8.7,4,80,03:39 PM,04:25 AM,07:56 AM,05:43 PM,0,10,10,10,11,14,51,0.0,1023,15,10,117,6,california
2018-12-20,17,6,0.0,8.7,4,87,04:20 PM,05:31 AM,07:56 AM,05:44 PM,-5,12,12,12,11,22,32,0.0,1020,17,10,108,6,california
2018-12-21,19,11,0.0,8.7,4,94,05:09 PM,06:37 AM,07:57 AM,05:44 PM,-4,13,14,13,23,22,31,0.0,1016,19,10,269,13,california
2018-12-22,15,7,0.0,8.7,4,100,06:05 PM,07:45 AM,07:57 AM,05:45 PM,-1,10,11,10,15,7,46,0.0,1019,15,10,157,9,california
2018-12-23,16,7,0.0,8.7,4,100,07:08 PM,08:49 AM,07:57 AM,05:45 PM,-2,11,11,11,14,11,39,0.0,1021,16,10,202,8,california
2018-12-24,14,6,0.0,8.7,4,84,08:16 PM,09:48 AM,07:58 AM,05:46 PM,1,9,10,9,17,4,54,0.0,1017,14,10,271,11,california
2018-12-25,10,5,0.0,8.7,3,77,09:27 PM,10:40 AM,07:58 AM,05:46 PM,1,4,7,4,29,7,64,0.0,1011,10,10,281,20,california
2018-12-26,10,2,0.0,7.0,2,69,10:36 PM,11:25 AM,07:59 AM,05:47 PM,-1,5,7,5,15,24,59,0.0,1017,10,10,262,9,california
2018-12-27,10,2,0.0,8.7,3,62,11:43 PM,12:05 PM,07:59 AM,05:48 PM,-3,4,6,4,19,14,55,0.0,1016,10,10,299,12,california
2018-12-28,9,-1,0.0,8.7,3,55,No moonrise,12:41 PM,07:59 AM,05:48 PM,-12,3,4,3,13,3,34,0.0,1022,9,10,183,8,california
2018-12-29,7,0,0.0,8.7,2,48,12:48 AM,01:15 PM,08:00 AM,05:49 PM,-12,3,4,3,10,2,32,0.0,1027,7,10,167,6,california
2018-12-30,15,3,0.0,8.7,3,40,01:52 AM,01:48 PM,08:00 AM,05:50 PM,-5,6,8,6,22,4,41,0.0,1018,15,10,245,13,california
2018-12-31,6,1,0.0,7.0,1,36,02:53 AM,02:21 PM,08:00 AM,05:50 PM,-9,1,5,1,30,13,39,0.4,1015,6,10,135,20,california
2019-01-01,6,-2,0.0,8.7,2,26,03:54 AM,02:57 PM,08:00 AM,05:51 PM,-16,-0,2,-0,15,11,24,0.0,1023,6,10,100,14,california
2019-01-02,6,-4,0.0,8.7,2,19,04:54 AM,03:35 PM,08:00 AM,05:52 PM,-15,1,2,1,6,7,28,0.0,1025,6,10,205,7,california
2019-01-03,8,0,0.0,8.7,3,11,05:52 AM,04:16 PM,08:01 AM,05:53 PM,-8,4,4,4,7,2,39,0.0,1023,8,10,147,6,california
2019-01-04,10,2,0.0,8.7,3,4,06:48 AM,05:02 PM,08:01 AM,05:53 PM,-9,5,6,5,7,4,35,0.0,1018,10,10,119,6,california
2019-01-05,8,4,0.0,8.7,2,0,07:41 AM,05:51 PM,08:01 AM,05:54 PM,-6,5,6,5,8,57,44,3.7,1014,8,10,128,11,california
2019-01-06,10,3,0.0,8.7,3,0,08:28 AM,06:42 PM,08:01 AM,05:55 PM,0,4,7,4,22,33,64,1.3,1017,10,9,225,13,california
2019-01-07,14,7,0.0,8.7,4,3,09:12 AM,07:36 PM,08:01 AM,05:56 PM,5,8,10,8,26,36,72,0.2,1021,14,10,205,15,california
2019-01-08,12,7,0.0,8.7,4,10,09:52 AM,08:30 PM,08:01 AM,05:57 PM,4,8,10,8,16,25,71,0.0,1021,12,10,39,11,california
2019-01-09,14,5,0.0,8.7,4,18,10:27 AM,09:26 PM,08:01 AM,05:58 PM,4,9,10,9,8,9,68,0.0,1020,14,10,172,9,california
2019-01-10,13,6,0.0,8.7,4,25,10:59 AM,10:20 PM,08:01 AM,05:59 PM,1,9,10,9,13,3,57,0.0,1020,13,10,180,8,california
2019-01-11,12,6,0.0,5.3,3,32,11:30 AM,11:16 PM,08:01 AM,05:59 PM,0,7,9,7,19,44,54,0.0,1018,12,10,29,9,california
2019-01-12,8,6,0.0,8.3,2,39,11:59 AM,No moonset,08:00 AM,06:00 PM,1,5,7,5,28,58,65,4.3,1018,8,9,34,12,california
2019-01-13,10,3,0.0,10.0,3,47,12:28 PM,12:11 AM,08:00 AM,06:01 PM,-3,5,7,5,16,12,52,0.0,1019,10,10,77,12,california
2019-01-14,7,4,0.0,5.0,2,54,12:59 PM,01:09 AM,08:00 AM,06:02 PM,-1,1,6,1,36,66,67,29.0,1018,7,9,32,17,california
2019-01-15,8,3,0.0,5.0,2,61,01:33 PM,02:08 AM,08:00 AM,06:03 PM,4,5,6,5,9,83,86,5.5,1017,8,8,50,12,california
2019-01-16,13,5,0.0,10.0,3,69,02:11 PM,03:10 AM,08:00 AM,06:04 PM,7,8,9,8,10,42,84,0.5,1021,13,9,183,13,california
2019-01-17,14,10,0.0,10.0,3,76,02:54 PM,04:14 AM,07:59 AM,06:05 PM,8,9,11,9,28,53,79,14.4,1019,14,7,221,22,california
2019-01-18,13,7,0.0,10.5,4,83,03:46 PM,05:21 AM,07:59 AM,06:06 PM,4,9,10,9,16,7,68,0.0,1025,13,10,220,11,california
2019-01-19,14,5,0.0,10.5,4,90,04:45 PM,06:26 AM,07:59 AM,06:07 PM,3,10,10,10,6,8,65,0.0,1026,14,10,139,8,california
2019-01-20,17,6,0.0,10.0,3,98,05:52 PM,07:29 AM,07:58 AM,06:08 PM,2,11,11,11,15,17,55,0.0,1018,17,10,245,9,california
2019-01-21,9,3,0.0,10.5,3,100,07:03 PM,08:25 AM,07:58 AM,06:09 PM,-2,2,6,2,42,6,57,0.0,1019,9,10,291,20,california
2019-01-22,10,1,0.0,10.5,3,88,08:15 PM,09:16 AM,07:57 AM,06:10 PM,-10,4,5,4,16,0,36,0.0,1027,10,10,199,10,california
2019-01-23,12,2,0.0,10.5,3,81,09:27 PM,10:00 AM,07:57 AM,06:11 PM,-8,7,7,7,7,1,34,0.0,1027,12,10,232,9,california
2019-01-24,13,4,0.0,10.6,4,73,10:35 PM,10:39 AM,07:56 AM,06:12 PM,-2,9,9,9,10,1,48,0.0,1024,13,10,116,10,california
2019-01-25,14,4,0.0,10.6,4,66,11:42 PM,11:15 AM,07:56 AM,06:13 PM,-3,9,10,9,9,0,41,0.0,1023,14,10,65,10,california
2019-01-26,16,6,0.0,10.0,3,59,No moonrise,11:49 AM,07:55 AM,06:14 PM,-7,10,11,10,9,23,28,0.0,1025,16,10,131,7,california
2019-01-27,18,7,0.0,10.6,4,51,12:46 AM,12:23 PM,07:55 AM,06:15 PM,-4,12,12,12,6,34,32,0.0,1021,18,10,173,5,california
2019-01-28,16,8,0.0,10.6,4,44,01:48 AM,12:58 PM,07:54 AM,06:16 PM,-3,12,12,12,9,18,35,0.0,1017,16,10,203,7,california
2019-01-29,16,9,0.0,10.6,4,37,02:48 AM,01:36 PM,07:53 AM,06:17 PM,-0,13,13,13,7,32,40,0.0,1014,16,10,180,7,california
2019-01-30,16,7,0.0,10.7,4,30,03:47 AM,02:16 PM,07:53 AM,06:18 PM,0,11,11,11,11,13,50,0.0,1014,16,10,160,7,california
2019-01-31,11,5,0.0,8.5,2,26,04:43 AM,02:59 PM,07:52 AM,06:19 PM,3,8,9,8,10,41,66,0.3,1014,11,9,94,9,california
2019-02-01,12,3,0.0,10.7,3,8,05:37 AM,03:47 PM,07:51 AM,06:20 PM,4,8,9,8,8,27,75,0.2,1014,12,10,94,10,california
2019-02-02,10,6,0.0,8.5,2,1,06:26 AM,04:37 PM,07:50 AM,06:21 PM,5,6,8,6,26,60,81,22.9,1008,10,7,140,20,california
2019-02-03,11,6,0.0,10.7,3,0,07:11 AM,05:30 PM,07:50 AM,06:22 PM,4,4,8,4,39,26,74,0.2,1010,11,10,221,26,california
2019-02-04,9,6,0.0,10.7,2,0,07:51 AM,06:24 PM,07:49 AM,06:23 PM,2,3,7,3,41,40,73,2.7,1008,9,9,217,25,california
2019-02-05,6,1,0.2,10.8,1,0,08:27 AM,07:20 PM,07:48 AM,06:24 PM,-3,-2,4,-2,37,29,62,1.6,1011,6,8,244,24,california
2019-02-06,5,-2,0.0,10.8,2,7,09:01 AM,08:15 PM,07:47 AM,06:25 PM,-9,-3,1,-3,19,2,47,0.0,1020,5,10,286,15,california
2019-02-07,6,-1,0.0,10.8,2,14,09:32 AM,09:10 PM,07:46 AM,06:26 PM,-9,1,3,1,12,7,44,0.0,1025,6,10,110,9,california
2019-02-08,8,-1,0.0,10.8,2,22,10:01 AM,10:05 PM,07:45 AM,06:27 PM,-8,2,4,2,14,1,42,0.0,1020,8,10,91,8,california
2019-02-09,9,2,0.0,10.8,3,29,10:30 AM,11:01 PM,07:44 AM,06:28 PM,-2,2,5,2,22,17,62,0.3,1016,9,10,237,15,california
2019-02-10,6,1,0.0,10.1,1,37,11:00 AM,11:58 PM,07:44 AM,06:29 PM,-2,-1,4,-1,35,21,68,1.8,1016,6,9,240,21,california
2019-02-11,6,-2,0.0,10.9,2,44,11:32 AM,No moonset,07:43 AM,06:30 PM,-10,0,2,0,11,0,42,0.0,1023,6,10,175,9,california
2019-02-12,9,1,0.0,10.9,3,52,12:06 PM,12:57 AM,07:42 AM,06:31 PM,-11,4,5,4,10,24,30,0.0,1020,9,10,61,6,california
2019-02-13,7,5,0.0,7.0,2,60,12:46 PM,01:58 AM,07:41 AM,06:32 PM,-4,5,6,5,12,65,51,1.6,1014,7,6,195,15,california
2019-02-14,11,6,0.0,8.5,2,67,01:32 PM,03:02 AM,07:39 AM,06:33 PM,5,5,8,5,29,63,81,26.0,1009,11,8,171,24,california
2019-02-15,9,2,0.0,11.0,2,75,02:25 PM,04:05 AM,07:38 AM,06:34 PM,0,2,6,2,33,29,69,1.5,1017,9,9,246,21,california
2019-02-16,7,0,0.0,11.0,2,82,03:27 PM,05:08 AM,07:37 AM,06:35 PM,-3,-0,4,-0,32,4,60,0.3,1019,7,10,270,20,california
2019-02-17,5,-0,0.0,11.0,1,90,04:34 PM,06:07 AM,07:36 AM,06:36 PM,-5,-2,3,-2,35,15,60,1.1,1016,5,9,257,20,california
2019-02-18,5,-2,0.0,11.0,2,97,05:47 PM,07:00 AM,07:35 AM,06:37 PM,-8,-2,2,-2,20,3,51,0.0,1020,5,10,308,17,california
2019-02-19,5,-2,0.0,11.0,2,100,07:00 PM,07:48 AM,07:34 AM,06:38 PM,-9,0,2,0,12,12,46,0.0,1021,5,10,239,9,california
2019-02-20,7,0,0.0,11.1,1,88,08:12 PM,08:30 AM,07:33 AM,06:39 PM,-4,-0,4,-0,32,23,56,0.0,1011,7,10,263,18,california
2019-02-21,4,0,0.1,8.6,1,80,09:22 PM,09:09 AM,07:32 AM,06:40 PM,-7,-1,2,-1,16,53,53,1.0,1006,4,10,202,15,california
2019-02-22,7,-1,0.0,11.1,2,73,10:29 PM,09:45 AM,07:31 AM,06:41 PM,-8,1,3,1,13,5,47,0.0,1017,7,10,281,10,california
2019-02-23,10,0,0.0,11.1,3,65,11:36 PM,10:20 AM,07:29 AM,06:42 PM,-6,5,5,5,11,8,45,0.0,1025,10,10,216,12,california
2019-02-24,11,3,0.0,11.2,3,57,No moonrise,10:56 AM,07:28 AM,06:43 PM,-7,6,7,6,9,9,37,0.0,1022,11,10,198,9,california
2019-02-25,17,5,0.0,11.2,4,50,12:38 AM,11:34 AM,07:27 AM,06:44 PM,-4,10,11,10,20,17,35,0.0,1017,17,10,266,12,california
2019-02-26,15,7,0.0,11.2,4,42,01:40 AM,12:14 PM,07:26 AM,06:45 PM,-3,10,11,10,24,29,39,0.0,1017,15,10,232,15,california
2019-02-27,15,6,0.0,11.2,4,35,02:38 AM,12:57 PM,07:24 AM,06:46 PM,2,8,10,8,26,18,57,0.0,1018,15,10,236,13,california
2019-02-28,17,7,0.0,11.2,4,27,03:33 AM,01:44 PM,07:23 AM,06:46 PM,4,10,12,10,30,11,63,0.0,1018,17,10,250,15,california
2019-03-01,17,8,0.0,11.3,4,26,04:23 AM,02:33 PM,07:22 AM,06:47 PM,2,10,12,10,27,17,53,0.0,1017,17,10,251,15,california
2019-03-02,14,9,0.0,11.3,3,19,05:09 AM,03:25 PM,07:21 AM,06:48 PM,6,9,12,9,33,34,72,8.8,1014,14,9,234,23,california
2019-03-03,15,7,0.0,11.3,4,12,05:51 AM,04:19 PM,07:19 AM,06:49 PM,4,8,11,8,32,6,65,0.0,1016,15,10,246,23,california
2019-03-04,17,6,0.0,10.1,3,4,06:28 AM,05:14 PM,07:18 AM,06:50 PM,1,9,11,9,19,18,53,0.0,1017,17,10,254,14,california
2019-03-05,18,8,0.0,11.3,3,0,07:03 AM,06:09 PM,07:17 AM,06:51 PM,3,12,12,12,16,36,53,2.0,1014,18,9,205,11,california
2019-03-06,12,8,0.0,11.4,3,0,07:35 AM,07:05 PM,07:15 AM,06:52 PM,5,8,10,8,34,44,70,5.8,1012,12,9,218,26,california
2019-03-07,13,6,0.0,11.4,4,3,08:04 AM,08:00 PM,07:14 AM,06:53 PM,2,6,9,6,28,9,62,0.0,1014,13,10,238,22,california
2019-03-08,9,3,0.0,11.4,3,10,08:33 AM,08:56 PM,07:13 AM,06:54 PM,-3,1,6,1,40,7,55,0.0,1015,9,10,263,31,california
